order_id,customer_id,order_date,gross_revenue,cogs,shipping_cost,acquisition_channel,status
ORD_12334,CUST_1267,2025-05-15 07:17:00,96.51,30.88,8.47,Organic Search,Completed
ORD_12335,CUST_1517,2025-04-09 19:48:00,71.36,22.84,6.95,Meta Ads,Completed
ORD_12336,CUST_1842,2025-02-25 10:12:00,95.29,30.49,4.7,Email Retention,Completed
ORD_12337,CUST_2382,2025-06-02 21:32:00,65.71,21.03,8.32,Organic Search,Completed
ORD_12338,CUST_1523,2025-01-15 01:23:00,66.73,21.35,5.34,TikTok Ads,Completed
ORD_12339,CUST_2209,2025-03-30 08:33:00,98.77,31.61,7.66,Email Retention,Completed
ORD_12340,CUST_2338,2025-06-04 01:12:00,68.82,22.02,4.93,Google Ads,Completed
ORD_12341,CUST_1268,2025-06-08 20:09:00,81.57,26.1,9.23,TikTok Ads,Completed
ORD_12342,CUST_1621,2025-03-24 02:22:00,100.35,32.11,5.96,TikTok Ads,Completed
ORD_12343,CUST_1411,2025-02-11 13:15:00,94.67,30.29,5.63,Email Retention,Completed
ORD_12344,CUST_2218,2025-01-31 09:46:00,21.17,6.77,5.15,Meta Ads,Completed
ORD_12345,CUST_1290,2025-03-16 13:15:00,66.16,21.17,9.23,Meta Ads,Completed
ORD_12346,CUST_2076,2025-04-23 09:08:00,134.3,42.98,8.06,Organic Search,Completed
ORD_12347,CUST_1988,2025-01-01 05:33:00,36.64,11.72,8.21,Meta Ads,Completed
ORD_12348,CUST_1793,2025-06-14 19:39:00,12.93,4.14,7.0,Organic Search,Completed
ORD_12349,CUST_1526,2025-02-17 02:03:00,108.22,34.63,6.87,Meta Ads,Completed
ORD_12350,CUST_2247,2025-05-16 07:30:00,93.84,30.03,5.05,Meta Ads,Completed
ORD_12351,CUST_2495,2025-06-30 15:14:00,48.34,15.47,7.3,Google Ads,Completed
ORD_12352,CUST_1045,2025-03-23 08:16:00,88.37,28.28,5.73,Google Ads,Completed
ORD_12353,CUST_1019,2025-02-26 17:39:00,61.92,19.81,9.39,Google Ads,Completed
ORD_12354,CUST_2244,2025-01-28 18:50:00,104.71,33.51,8.48,Organic Search,Completed
ORD_12355,CUST_1209,2025-05-11 08:04:00,14.71,4.71,6.56,TikTok Ads,Completed
ORD_12356,CUST_2405,2025-01-12 13:51:00,74.42,23.81,5.26,Meta Ads,Completed
ORD_12357,CUST_1504,2025-06-08 17:25:00,64.77,20.73,8.43,Organic Search,Completed
ORD_12358,CUST_1688,2025-05-14 23:04:00,119.0,38.08,5.11,Meta Ads,Completed
ORD_12359,CUST_1052,2025-03-08 18:09:00,30.46,9.75,5.45,TikTok Ads,Completed
ORD_12360,CUST_1440,2025-05-07 03:41:00,85.78,27.45,5.56,TikTok Ads,Completed
ORD_12361,CUST_2469,2025-05-28 01:56:00,107.63,34.44,7.28,Meta Ads,Completed
ORD_12362,CUST_1616,2025-02-17 05:40:00,178.85,57.23,8.44,Meta Ads,Completed
ORD_12363,CUST_1978,2025-03-23 03:47:00,66.62,21.32,6.07,TikTok Ads,Completed
ORD_12364,CUST_1529,2025-05-15 06:48:00,97.26,31.12,4.92,Meta Ads,Completed
ORD_12365,CUST_1756,2025-05-03 21:04:00,31.57,10.1,6.82,Email Retention,Completed
ORD_12366,CUST_2286,2025-05-09 02:05:00,83.78,26.81,8.24,Email Retention,Completed
ORD_12367,CUST_1838,2025-06-28 21:08:00,138.66,44.37,5.61,TikTok Ads,Completed
ORD_12368,CUST_1589,2025-01-05 23:05:00,179.64,57.48,5.6,Organic Search,Completed
ORD_12369,CUST_1461,2025-04-23 16:20:00,101.4,32.45,9.24,Google Ads,Completed
ORD_12370,CUST_2069,2025-04-21 02:52:00,36.53,11.69,9.27,Organic Search,Completed
ORD_12371,CUST_2184,2025-06-24 16:08:00,148.5,47.52,9.45,Meta Ads,Completed
ORD_12372,CUST_1322,2025-03-20 22:05:00,36.7,11.74,8.54,Organic Search,Completed
ORD_12373,CUST_1640,2025-04-26 08:26:00,45.98,14.71,5.44,Meta Ads,Completed
ORD_12374,CUST_2207,2025-06-18 05:28:00,154.13,49.32,5.56,Google Ads,Completed
ORD_12375,CUST_1944,2025-02-26 02:06:00,80.99,25.92,6.2,Meta Ads,Completed
ORD_12376,CUST_1350,2025-04-17 03:03:00,63.09,20.19,6.09,TikTok Ads,Completed
ORD_12377,CUST_1146,2025-02-26 01:53:00,114.2,36.54,9.28,Meta Ads,Completed
ORD_12378,CUST_2071,2025-01-03 13:13:00,90.55,28.98,8.45,Meta Ads,Completed
ORD_12379,CUST_1869,2025-05-12 20:40:00,133.14,42.6,8.12,TikTok Ads,Completed
ORD_12380,CUST_1201,2025-06-15 23:41:00,92.46,29.59,5.43,Meta Ads,Completed
ORD_12381,CUST_1257,2025-03-06 04:49:00,93.43,29.9,9.05,Meta Ads,Completed
ORD_12382,CUST_2318,2025-04-24 06:54:00,131.04,41.93,8.64,Organic Search,Completed
ORD_12383,CUST_2229,2025-02-17 00:48:00,80.48,25.75,5.32,Meta Ads,Completed
ORD_12384,CUST_1593,2025-06-04 09:50:00,53.99,17.28,8.86,Meta Ads,Completed
ORD_12385,CUST_1352,2025-04-11 23:13:00,117.13,37.48,5.86,Google Ads,Completed
ORD_12386,CUST_2481,2025-06-01 06:51:00,73.16,23.41,4.9,Organic Search,Completed
ORD_12387,CUST_2415,2025-06-15 14:30:00,95.83,30.67,7.78,Organic Search,Completed
ORD_12388,CUST_1043,2025-02-22 07:06:00,27.85,8.91,7.77,TikTok Ads,Refunded
ORD_12389,CUST_2272,2025-04-24 11:44:00,78.97,25.27,4.97,Meta Ads,Completed
ORD_12390,CUST_2355,2025-02-05 05:44:00,65.24,20.88,6.09,Meta Ads,Completed
ORD_12391,CUST_1206,2025-01-18 12:09:00,27.36,8.76,9.46,TikTok Ads,Completed
ORD_12392,CUST_1917,2025-01-22 06:02:00,80.12,25.64,7.89,TikTok Ads,Completed
ORD_12393,CUST_1530,2025-05-16 14:17:00,81.38,26.04,8.15,Organic Search,Completed
ORD_12394,CUST_1596,2025-03-04 12:23:00,98.96,31.67,5.56,Meta Ads,Completed
ORD_12395,CUST_1322,2025-06-05 21:25:00,137.63,44.04,4.89,Meta Ads,Completed
ORD_12396,CUST_1444,2025-05-14 15:39:00,127.8,40.9,5.88,Meta Ads,Completed
ORD_12397,CUST_1053,2025-05-23 23:18:00,67.43,21.58,5.74,Meta Ads,Completed
ORD_12398,CUST_2189,2025-04-24 23:42:00,91.43,29.26,5.67,Organic Search,Completed
ORD_12399,CUST_2084,2025-03-28 01:39:00,105.37,33.72,5.46,Meta Ads,Completed
ORD_12400,CUST_1561,2025-04-30 08:03:00,68.35,21.87,7.37,Meta Ads,Completed
ORD_12401,CUST_1289,2025-03-19 20:30:00,38.5,12.32,6.14,TikTok Ads,Completed
ORD_12402,CUST_1316,2025-02-25 16:26:00,76.15,24.37,8.6,Meta Ads,Completed
ORD_12403,CUST_1264,2025-01-01 23:27:00,140.2,44.86,5.42,Meta Ads,Completed
ORD_12404,CUST_1252,2025-06-22 21:13:00,37.51,12.0,6.82,Google Ads,Completed
ORD_12405,CUST_2164,2025-04-14 13:54:00,51.23,16.39,4.57,Organic Search,Completed
ORD_12406,CUST_1317,2025-02-26 08:13:00,56.8,18.18,6.91,Google Ads,Completed
ORD_12407,CUST_1451,2025-03-20 19:14:00,51.53,16.49,4.78,Google Ads,Completed
ORD_12408,CUST_2286,2025-01-14 13:46:00,114.43,36.62,9.39,Google Ads,Completed
ORD_12409,CUST_1702,2025-01-20 09:08:00,61.81,19.78,8.45,Meta Ads,Completed
ORD_12410,CUST_2137,2025-01-10 08:21:00,115.8,37.06,6.95,Google Ads,Completed
ORD_12411,CUST_1882,2025-05-16 22:06:00,85.74,27.44,4.93,TikTok Ads,Completed
ORD_12412,CUST_1128,2025-04-24 07:03:00,32.76,10.48,7.46,Meta Ads,Completed
ORD_12413,CUST_1105,2025-02-22 01:31:00,69.07,22.1,8.29,TikTok Ads,Completed
ORD_12414,CUST_1983,2025-05-08 01:55:00,129.5,41.44,5.45,Meta Ads,Completed
ORD_12415,CUST_1756,2025-05-15 16:47:00,90.15,28.85,7.34,TikTok Ads,Completed
ORD_12416,CUST_2397,2025-02-26 06:52:00,71.58,22.91,8.57,Meta Ads,Completed
ORD_12417,CUST_2268,2025-04-10 22:28:00,140.95,45.1,8.34,Google Ads,Completed
ORD_12418,CUST_1864,2025-03-10 13:44:00,48.7,15.58,8.51,Meta Ads,Completed
ORD_12419,CUST_1543,2025-01-05 18:03:00,62.91,20.13,8.9,Organic Search,Completed
ORD_12420,CUST_1200,2025-01-15 16:58:00,124.11,39.72,9.19,Meta Ads,Completed
ORD_12421,CUST_2487,2025-04-06 02:38:00,113.38,36.28,6.53,Meta Ads,Completed
ORD_12422,CUST_1912,2025-02-03 16:19:00,46.65,14.93,7.34,Email Retention,Completed
ORD_12423,CUST_1086,2025-04-07 02:14:00,103.77,33.21,8.45,Google Ads,Completed
ORD_12424,CUST_1400,2025-02-08 06:16:00,61.31,19.62,7.99,Organic Search,Completed
ORD_12425,CUST_2286,2025-05-25 06:02:00,26.6,8.51,9.48,TikTok Ads,Completed
ORD_12426,CUST_1988,2025-02-15 22:32:00,72.25,23.12,4.57,Meta Ads,Completed
ORD_12427,CUST_1480,2025-04-20 05:14:00,184.82,59.14,6.28,TikTok Ads,Completed
ORD_12428,CUST_1634,2025-04-05 15:00:00,130.5,41.76,5.91,Google Ads,Completed
ORD_12429,CUST_1691,2025-02-02 16:47:00,82.17,26.29,5.81,Meta Ads,Completed
ORD_12430,CUST_2273,2025-04-16 14:36:00,36.28,11.61,5.61,Google Ads,Completed
ORD_12431,CUST_1044,2025-04-14 01:24:00,27.09,8.67,8.05,Email Retention,Completed
ORD_12432,CUST_1075,2025-01-25 06:43:00,85.86,27.48,4.92,Meta Ads,Completed
ORD_12433,CUST_2180,2025-03-01 06:05:00,100.72,32.23,8.21,Google Ads,Completed
ORD_12434,CUST_1540,2025-02-02 04:01:00,115.02,36.81,7.97,Meta Ads,Completed
ORD_12435,CUST_1375,2025-03-22 06:33:00,109.16,34.93,5.75,TikTok Ads,Completed
ORD_12436,CUST_2204,2025-05-24 20:07:00,113.32,36.26,5.76,Email Retention,Completed
ORD_12437,CUST_2404,2025-05-31 02:28:00,95.22,30.47,7.64,Google Ads,Completed
ORD_12438,CUST_2078,2025-01-23 11:26:00,139.59,44.67,8.31,Meta Ads,Completed
ORD_12439,CUST_1768,2025-02-11 02:44:00,65.17,20.85,8.88,Google Ads,Completed
ORD_12440,CUST_1346,2025-05-16 08:25:00,85.27,27.29,8.76,Meta Ads,Completed
ORD_12441,CUST_2183,2025-05-02 09:18:00,32.83,10.51,9.32,Meta Ads,Completed
ORD_12442,CUST_1027,2025-02-05 02:41:00,64.51,20.64,7.41,Google Ads,Completed
ORD_12443,CUST_1951,2025-03-21 11:28:00,128.91,41.25,9.04,Meta Ads,Completed
ORD_12444,CUST_1041,2025-01-19 03:26:00,111.71,35.75,8.54,TikTok Ads,Completed
ORD_12445,CUST_1614,2025-02-04 22:10:00,21.41,6.85,8.97,Organic Search,Completed
ORD_12446,CUST_2021,2025-01-17 12:10:00,191.05,61.14,4.56,Meta Ads,Completed
ORD_12447,CUST_2323,2025-04-09 14:31:00,90.26,28.88,9.33,Google Ads,Completed
ORD_12448,CUST_1890,2025-03-16 06:27:00,91.04,29.13,6.87,Email Retention,Refunded
ORD_12449,CUST_1764,2025-06-10 00:07:00,62.52,20.01,8.49,Meta Ads,Completed
ORD_12450,CUST_1594,2025-03-05 09:55:00,69.24,22.16,5.14,TikTok Ads,Completed
ORD_12451,CUST_1350,2025-01-14 23:03:00,89.8,28.74,6.48,Email Retention,Completed
ORD_12452,CUST_1887,2025-05-10 14:37:00,108.88,34.84,5.86,Google Ads,Completed
ORD_12453,CUST_1845,2025-02-15 13:29:00,97.25,31.12,5.96,Meta Ads,Completed
ORD_12454,CUST_1317,2025-03-06 03:38:00,64.94,20.78,5.12,Meta Ads,Completed
ORD_12455,CUST_1862,2025-04-14 06:39:00,53.62,17.16,8.53,Meta Ads,Completed
ORD_12456,CUST_2287,2025-06-16 17:29:00,51.81,16.58,4.55,Meta Ads,Completed
ORD_12457,CUST_1900,2025-05-09 01:17:00,133.39,42.68,6.06,Google Ads,Completed
ORD_12458,CUST_2430,2025-05-25 15:50:00,126.25,40.4,5.37,TikTok Ads,Completed
ORD_12459,CUST_1492,2025-02-28 16:17:00,104.41,33.41,7.45,TikTok Ads,Completed
ORD_12460,CUST_2462,2025-06-15 18:30:00,132.96,42.55,5.77,TikTok Ads,Completed
ORD_12461,CUST_2190,2025-04-09 21:33:00,79.23,25.35,5.79,Meta Ads,Refunded
ORD_12462,CUST_1766,2025-01-17 16:00:00,121.42,38.85,6.94,Meta Ads,Completed
ORD_12463,CUST_2417,2025-01-07 07:22:00,106.84,34.19,7.76,Meta Ads,Completed
ORD_12464,CUST_1100,2025-06-15 22:02:00,122.88,39.32,5.11,Meta Ads,Completed
ORD_12465,CUST_2153,2025-04-27 18:02:00,49.2,15.74,5.38,Google Ads,Refunded
ORD_12466,CUST_2431,2025-02-26 09:24:00,19.5,6.24,5.74,TikTok Ads,Completed
ORD_12467,CUST_1342,2025-05-27 07:56:00,94.61,30.28,9.37,TikTok Ads,Refunded
ORD_12468,CUST_1737,2025-05-22 00:12:00,71.08,22.75,6.49,Google Ads,Completed
ORD_12469,CUST_1813,2025-04-17 07:52:00,23.9,7.65,7.49,Meta Ads,Completed
ORD_12470,CUST_1524,2025-01-06 08:49:00,142.88,45.72,5.71,Meta Ads,Completed
ORD_12471,CUST_1156,2025-05-07 14:47:00,126.41,40.45,6.95,Meta Ads,Completed
ORD_12472,CUST_1684,2025-06-29 05:23:00,98.37,31.48,4.87,Google Ads,Completed
ORD_12473,CUST_2002,2025-05-12 01:08:00,55.26,17.68,4.67,Organic Search,Completed
ORD_12474,CUST_1690,2025-03-18 09:11:00,32.03,10.25,6.84,Email Retention,Completed
ORD_12475,CUST_1507,2025-05-14 07:20:00,23.69,7.58,6.49,Meta Ads,Completed
ORD_12476,CUST_1358,2025-04-17 08:26:00,64.28,20.57,5.18,Meta Ads,Completed
ORD_12477,CUST_1664,2025-03-25 23:46:00,114.07,36.5,7.94,Google Ads,Completed
ORD_12478,CUST_1249,2025-01-10 01:20:00,71.44,22.86,9.46,Meta Ads,Completed
ORD_12479,CUST_2119,2025-01-24 09:44:00,104.99,33.6,6.48,Meta Ads,Completed
ORD_12480,CUST_2038,2025-03-20 23:25:00,107.34,34.35,7.62,Meta Ads,Completed
ORD_12481,CUST_1452,2025-04-16 03:20:00,113.32,36.26,9.31,Meta Ads,Completed
ORD_12482,CUST_1132,2025-02-21 08:38:00,28.95,9.26,8.66,Organic Search,Completed
ORD_12483,CUST_2394,2025-05-28 10:54:00,57.74,18.48,6.82,Google Ads,Completed
ORD_12484,CUST_1178,2025-01-13 02:20:00,104.11,33.32,8.19,Meta Ads,Completed
ORD_12485,CUST_1625,2025-01-04 15:29:00,156.67,50.13,5.14,Meta Ads,Completed
ORD_12486,CUST_2277,2025-03-28 11:30:00,137.1,43.87,7.06,Organic Search,Completed
ORD_12487,CUST_1518,2025-02-07 02:43:00,96.07,30.74,5.9,Meta Ads,Completed
ORD_12488,CUST_2350,2025-05-22 19:31:00,143.56,45.94,5.31,TikTok Ads,Completed
ORD_12489,CUST_1361,2025-05-20 08:32:00,95.73,30.63,6.63,Google Ads,Completed
ORD_12490,CUST_1584,2025-05-17 20:06:00,36.96,11.83,5.16,TikTok Ads,Completed
ORD_12491,CUST_2041,2025-06-30 19:58:00,112.46,35.99,7.99,Meta Ads,Completed
ORD_12492,CUST_1967,2025-02-27 14:25:00,139.21,44.55,6.78,Google Ads,Completed
ORD_12493,CUST_2370,2025-03-30 19:06:00,178.38,57.08,7.16,Meta Ads,Completed
ORD_12494,CUST_1714,2025-01-03 16:27:00,63.4,20.29,5.23,Organic Search,Completed
ORD_12495,CUST_2332,2025-01-20 23:03:00,46.58,14.91,5.2,Google Ads,Completed
ORD_12496,CUST_1842,2025-06-15 00:24:00,121.58,38.91,7.42,Meta Ads,Completed
ORD_12497,CUST_2337,2025-06-21 11:19:00,101.31,32.42,9.43,Organic Search,Completed
ORD_12498,CUST_2090,2025-05-01 22:30:00,97.2,31.1,4.98,TikTok Ads,Completed
ORD_12499,CUST_1871,2025-03-13 23:31:00,144.46,46.23,5.93,TikTok Ads,Completed
ORD_12500,CUST_1488,2025-01-13 22:37:00,121.37,38.84,8.85,Google Ads,Completed
ORD_12501,CUST_1897,2025-05-09 19:31:00,105.62,33.8,4.86,Google Ads,Completed
ORD_12502,CUST_1839,2025-01-21 17:57:00,67.31,21.54,8.88,TikTok Ads,Completed
ORD_12503,CUST_1788,2025-01-11 13:37:00,116.99,37.44,7.12,Meta Ads,Completed
ORD_12504,CUST_1519,2025-06-10 03:26:00,45.59,14.59,6.54,Google Ads,Completed
ORD_12505,CUST_1634,2025-05-15 22:50:00,95.61,30.6,6.05,Meta Ads,Completed
ORD_12506,CUST_2067,2025-06-29 07:45:00,82.69,26.46,5.99,Email Retention,Completed
ORD_12507,CUST_1711,2025-06-05 02:54:00,36.0,11.52,6.03,Meta Ads,Refunded
ORD_12508,CUST_2465,2025-03-24 06:37:00,101.44,32.46,8.92,Meta Ads,Completed
ORD_12509,CUST_1243,2025-06-09 19:13:00,63.47,20.31,8.12,Meta Ads,Completed
ORD_12510,CUST_1903,2025-04-17 23:28:00,100.33,32.11,7.85,Google Ads,Completed
ORD_12511,CUST_1895,2025-03-28 22:09:00,52.0,16.64,8.49,Meta Ads,Completed
ORD_12512,CUST_1211,2025-04-11 06:37:00,121.91,39.01,5.79,Meta Ads,Completed
ORD_12513,CUST_2001,2025-02-06 07:09:00,167.56,53.62,7.59,Email Retention,Completed
ORD_12514,CUST_2230,2025-05-28 18:54:00,45.6,14.59,6.8,Meta Ads,Completed
ORD_12515,CUST_2344,2025-05-24 13:18:00,51.96,16.63,8.41,Meta Ads,Completed
ORD_12516,CUST_2344,2025-04-25 19:27:00,41.62,13.32,6.05,Email Retention,Completed
ORD_12517,CUST_1825,2025-04-09 13:55:00,75.95,24.3,7.72,Meta Ads,Completed
ORD_12518,CUST_2359,2025-04-27 03:03:00,99.63,31.88,8.91,Organic Search,Completed
ORD_12519,CUST_1173,2025-02-25 00:10:00,113.81,36.42,6.51,Google Ads,Completed
ORD_12520,CUST_1854,2025-03-17 06:48:00,94.76,30.32,4.83,Google Ads,Completed
ORD_12521,CUST_1356,2025-06-06 13:42:00,112.26,35.92,7.08,Meta Ads,Completed
ORD_12522,CUST_1166,2025-05-26 09:51:00,81.33,26.03,6.23,Meta Ads,Completed
ORD_12523,CUST_1534,2025-04-01 10:26:00,63.11,20.2,7.86,Meta Ads,Completed
ORD_12524,CUST_1416,2025-02-01 23:47:00,52.62,16.84,9.26,Meta Ads,Completed
ORD_12525,CUST_1449,2025-06-22 02:52:00,77.27,24.73,6.93,Google Ads,Completed
ORD_12526,CUST_1720,2025-05-04 11:37:00,53.27,17.05,6.83,TikTok Ads,Completed
ORD_12527,CUST_1087,2025-01-05 22:35:00,98.29,31.45,7.77,Organic Search,Completed
ORD_12528,CUST_1208,2025-04-07 20:52:00,53.7,17.18,5.02,Google Ads,Completed
ORD_12529,CUST_1497,2025-04-13 17:30:00,66.43,21.26,5.77,Meta Ads,Completed
ORD_12530,CUST_2364,2025-02-12 09:39:00,133.08,42.59,9.09,Google Ads,Completed
ORD_12531,CUST_2251,2025-01-12 07:09:00,138.75,44.4,7.85,Email Retention,Completed
ORD_12532,CUST_1230,2025-01-13 03:03:00,136.81,43.78,4.57,Google Ads,Completed
ORD_12533,CUST_1261,2025-03-15 23:26:00,81.95,26.22,5.52,TikTok Ads,Completed
ORD_12534,CUST_1383,2025-04-04 07:54:00,64.35,20.59,7.91,Email Retention,Completed
ORD_12535,CUST_2392,2025-06-30 12:10:00,105.02,33.61,8.32,Google Ads,Completed
ORD_12536,CUST_1478,2025-03-25 16:41:00,54.26,17.36,8.7,Email Retention,Completed
ORD_12537,CUST_2447,2025-03-08 11:53:00,116.3,37.22,5.96,Google Ads,Completed
ORD_12538,CUST_1626,2025-05-15 03:32:00,61.57,19.7,9.16,Meta Ads,Completed
ORD_12539,CUST_1778,2025-02-18 09:52:00,75.77,24.25,7.26,Meta Ads,Completed
ORD_12540,CUST_2459,2025-01-27 13:18:00,117.46,37.59,7.98,TikTok Ads,Completed
ORD_12541,CUST_1585,2025-03-27 16:52:00,31.22,9.99,7.48,Meta Ads,Completed
ORD_12542,CUST_1299,2025-04-19 17:51:00,62.84,20.11,5.11,Google Ads,Completed
ORD_12543,CUST_1042,2025-03-01 10:41:00,99.23,31.75,9.32,Email Retention,Completed
ORD_12544,CUST_2091,2025-05-24 20:00:00,108.83,34.83,5.11,TikTok Ads,Refunded
ORD_12545,CUST_1749,2025-06-27 15:29:00,101.0,32.32,5.77,Meta Ads,Refunded
ORD_12546,CUST_1447,2025-03-08 17:51:00,75.33,24.11,8.57,Meta Ads,Completed
ORD_12547,CUST_2076,2025-03-24 04:46:00,122.72,39.27,7.59,Meta Ads,Completed
ORD_12548,CUST_1601,2025-01-27 23:24:00,51.75,16.56,8.69,TikTok Ads,Completed
ORD_12549,CUST_1152,2025-06-27 10:10:00,50.65,16.21,7.08,TikTok Ads,Completed
ORD_12550,CUST_2419,2025-04-07 09:47:00,98.8,31.62,6.38,Meta Ads,Completed
ORD_12551,CUST_1946,2025-03-25 02:37:00,48.88,15.64,9.11,Google Ads,Completed
ORD_12552,CUST_2207,2025-06-17 17:42:00,170.14,54.44,4.68,Meta Ads,Completed
ORD_12553,CUST_1217,2025-02-22 14:37:00,63.71,20.39,8.78,Meta Ads,Completed
ORD_12554,CUST_1862,2025-06-05 19:51:00,121.7,38.94,5.65,Meta Ads,Completed
ORD_12555,CUST_1235,2025-05-21 17:40:00,44.7,14.3,8.74,Google Ads,Completed
ORD_12556,CUST_1879,2025-05-16 11:33:00,154.06,49.3,5.2,Google Ads,Completed
ORD_12557,CUST_1455,2025-04-13 05:09:00,84.55,27.06,7.4,Google Ads,Refunded
ORD_12558,CUST_1206,2025-04-20 04:58:00,62.88,20.12,8.94,Meta Ads,Completed
ORD_12559,CUST_1746,2025-05-03 12:00:00,72.9,23.33,6.87,Meta Ads,Completed
ORD_12560,CUST_2074,2025-05-22 15:14:00,58.1,18.59,8.23,TikTok Ads,Completed
ORD_12561,CUST_1690,2025-06-22 22:45:00,75.68,24.22,8.52,Google Ads,Completed
ORD_12562,CUST_1853,2025-05-19 14:16:00,46.04,14.73,8.18,Meta Ads,Completed
ORD_12563,CUST_2030,2025-01-27 05:13:00,63.84,20.43,9.13,Meta Ads,Completed
ORD_12564,CUST_1516,2025-01-24 20:56:00,120.66,38.61,6.73,TikTok Ads,Completed
ORD_12565,CUST_2228,2025-04-09 02:37:00,92.41,29.57,5.37,Organic Search,Completed
ORD_12566,CUST_1399,2025-04-23 00:04:00,51.24,16.4,4.74,Meta Ads,Completed
ORD_12567,CUST_1748,2025-04-14 16:47:00,76.89,24.6,5.73,Google Ads,Refunded
ORD_12568,CUST_1019,2025-06-07 01:53:00,139.46,44.63,5.22,Meta Ads,Completed
ORD_12569,CUST_1276,2025-06-01 10:15:00,67.36,21.56,7.29,TikTok Ads,Completed
ORD_12570,CUST_2188,2025-06-15 20:14:00,48.62,15.56,5.42,Google Ads,Completed
ORD_12571,CUST_1414,2025-05-25 16:18:00,107.06,34.26,4.69,Organic Search,Completed
ORD_12572,CUST_1620,2025-06-24 11:39:00,24.69,7.9,4.68,Organic Search,Completed
ORD_12573,CUST_1544,2025-04-19 05:31:00,73.66,23.57,8.66,Meta Ads,Completed
ORD_12574,CUST_1115,2025-06-23 04:42:00,144.88,46.36,7.46,Meta Ads,Completed
ORD_12575,CUST_2444,2025-04-20 07:44:00,75.88,24.28,6.29,Google Ads,Completed
ORD_12576,CUST_2057,2025-04-05 20:25:00,125.98,40.31,8.97,TikTok Ads,Completed
ORD_12577,CUST_1527,2025-02-22 05:37:00,48.29,15.45,4.85,Meta Ads,Completed
ORD_12578,CUST_1829,2025-06-14 15:56:00,74.52,23.85,9.4,Email Retention,Completed
ORD_12579,CUST_2096,2025-01-23 02:48:00,71.28,22.81,7.58,TikTok Ads,Completed
ORD_12580,CUST_1226,2025-01-30 20:44:00,104.5,33.44,5.42,TikTok Ads,Completed
ORD_12581,CUST_1586,2025-06-06 22:23:00,86.67,27.73,7.9,Meta Ads,Completed
ORD_12582,CUST_2214,2025-02-07 15:30:00,153.47,49.11,8.32,Meta Ads,Refunded
ORD_12583,CUST_1096,2025-02-09 02:01:00,65.61,21.0,6.65,Google Ads,Completed
ORD_12584,CUST_2328,2025-03-14 17:36:00,86.19,27.58,8.81,Email Retention,Completed
ORD_12585,CUST_1708,2025-01-01 13:07:00,72.53,23.21,5.25,Meta Ads,Completed
ORD_12586,CUST_1884,2025-03-21 05:58:00,83.36,26.68,5.89,Email Retention,Completed
ORD_12587,CUST_2314,2025-01-03 12:19:00,79.95,25.58,4.97,Google Ads,Completed
ORD_12588,CUST_1818,2025-06-02 21:13:00,54.01,17.28,5.55,Email Retention,Completed
ORD_12589,CUST_2134,2025-03-01 01:10:00,117.73,37.67,5.69,Google Ads,Completed
ORD_12590,CUST_2419,2025-04-23 23:07:00,60.64,19.4,9.09,Google Ads,Completed
ORD_12591,CUST_2181,2025-03-27 12:25:00,58.6,18.75,4.89,TikTok Ads,Completed
ORD_12592,CUST_1619,2025-02-19 04:35:00,37.11,11.88,6.64,TikTok Ads,Completed
ORD_12593,CUST_1918,2025-01-27 05:10:00,64.73,20.71,7.16,Google Ads,Completed
ORD_12594,CUST_1956,2025-05-11 20:57:00,60.26,19.28,8.99,Organic Search,Completed
ORD_12595,CUST_2127,2025-05-07 04:43:00,14.0,4.48,9.49,Email Retention,Completed
ORD_12596,CUST_2299,2025-02-22 07:36:00,27.44,8.78,8.27,Meta Ads,Completed
ORD_12597,CUST_1679,2025-04-01 20:18:00,75.53,24.17,9.35,Organic Search,Completed
ORD_12598,CUST_1690,2025-02-28 23:51:00,150.41,48.13,8.44,Organic Search,Completed
ORD_12599,CUST_2486,2025-06-11 15:55:00,40.65,13.01,9.32,Meta Ads,Completed
ORD_12600,CUST_2476,2025-03-02 13:01:00,82.66,26.45,8.04,Meta Ads,Completed
ORD_12601,CUST_1840,2025-02-11 14:14:00,74.7,23.9,4.9,Google Ads,Completed
ORD_12602,CUST_1238,2025-03-31 23:11:00,110.8,35.46,6.51,Meta Ads,Completed
ORD_12603,CUST_2128,2025-04-16 09:21:00,114.43,36.62,7.73,Organic Search,Completed
ORD_12604,CUST_1100,2025-03-02 03:51:00,198.74,63.6,6.25,Meta Ads,Completed
ORD_12605,CUST_1979,2025-05-10 18:45:00,93.94,30.06,5.87,Meta Ads,Completed
ORD_12606,CUST_1708,2025-04-26 21:53:00,56.51,18.08,7.39,Google Ads,Completed
ORD_12607,CUST_2128,2025-05-09 19:18:00,63.87,20.44,9.17,Google Ads,Completed
ORD_12608,CUST_1120,2025-02-03 17:17:00,66.97,21.43,4.67,Google Ads,Completed
ORD_12609,CUST_2027,2025-03-18 02:22:00,61.44,19.66,8.35,Meta Ads,Completed
ORD_12610,CUST_1190,2025-06-20 04:25:00,166.82,53.38,8.11,TikTok Ads,Completed
ORD_12611,CUST_2080,2025-06-06 05:46:00,112.0,35.84,9.32,Organic Search,Completed
ORD_12612,CUST_2112,2025-01-11 10:04:00,35.19,11.26,9.15,Organic Search,Completed
ORD_12613,CUST_1289,2025-05-13 07:54:00,104.09,33.31,8.31,Google Ads,Completed
